,lon,lat,part,x_dwd,y_dwd
65,10.873046875,47.52021484375,0,70395.5457448834,-4619517.713146755
66,10.741601562500023,47.52412109375,0,59791.45042440473,-4619200.6892851
67,10.65869140625,47.547216796875,0,53075.45286038234,-4616525.193255995
68,10.482812500000023,47.54179687499999,0,38909.4869467749,-4617313.381619961
69,10.439453125,47.551562499999996,0,35406.31864444301,-4616175.7218597485
70,10.430371093750011,47.541064453124996,0,34684.015579825515,-4617434.497410018
71,10.403906250000006,47.41699218750006,0,32655.68728124595,-4632268.166985929
72,10.369140625,47.366064453125,0,29884.149741612404,-4638373.150103762
73,10.312792968750017,47.313427734375,0,25356.87089497045,-4644692.802443045
74,10.240625000000023,47.284130859375,0,19521.255778597646,-4648224.378806
75,10.183007812500023,47.27880859375,0,14848.980599779474,-4648878.17369336
76,10.185742187500011,47.317187499999996,0,15055.964928183097,-4644288.066973665
77,10.200292968750006,47.363427734374994,0,16216.099162290338,-4638756.234124608
78,10.158789062500006,47.37426757812506,0,12852.283141181146,-4637471.147034564
79,10.096484374999989,47.37958984374998,0,7808.317503164223,-4636846.278366593
80,10.066308593750023,47.393359374999996,0,5364.339384164804,-4635204.156626277
81,10.07421875,47.42851562499999,0,5998.82603265614,-4631002.562853319
82,10.059863281249989,47.449072265625006,0,4835.961367338225,-4628548.078689805
83,10.034082031250023,47.473583984375,0,2751.5221843711533,-4625621.890029376
84,9.971582031250023,47.505322265625,0,-2292.3692196494044,-4621831.7627447955
85,9.839160156250017,47.552294921874996,0,-12958.577218696213,-4616205.8823056705
86,9.748925781250023,47.575537109375,0,-20216.40327567803,-4613405.455124227
87,9.715136718750017,47.55078125,0,-22951.756706148502,-4616347.71067775
88,9.650585937500011,47.52587890625003,0,-28170.75814904447,-4619291.869836162
89,9.548925781250006,47.534033203125,0,-36359.07504437525,-4618261.077659911
90,9.524023437500006,47.52421874999996,0,-38376.03094613675,-4619416.584102838
91,9.350000000000023,47.598925781249996,0,-52305.13820648716,-4610361.690256826
92,9.182812500000011,47.670703124999996,0,-65635.66853928725,-4601626.664367785
93,9.127539062500006,47.670703124999996,0,-70074.84253452998,-4601561.204162012
94,8.881152343750017,47.656396484374994,0,-89895.36388658527,-4602923.564852779
95,8.8740234375,47.6626953125,0,-90453.30709877185,-4602161.111457966
96,8.831152343750006,47.70361328125,0,-93797.25882286663,-4597212.892761711
97,8.793066406250006,47.716552734375,0,-96820.61938902238,-4595606.868807855
98,8.770117187500006,47.709912109375,0,-98678.32975404676,-4596359.400314265
99,8.754785156250023,47.698046874999996,0,-99939.03543702066,-4597747.457155274
100,8.728320312500017,47.700048828125,0,-102057.41954944358,-4597462.117507662
101,8.617871093750011,47.76611328125,0,-110729.77206970722,-4589382.312754993
102,8.572656250000023,47.775634765625,0,-114323.16781203933,-4588158.903189594
103,8.509863281250006,47.766894531249996,0,-119378.55608593473,-4589072.327334571
104,8.435742187500011,47.731347656249994,0,-125430.82357242735,-4593150.243327612
105,8.403417968750006,47.687792968749996,0,-128166.80390292217,-4598270.550927923
106,8.413281250000011,47.662695312500006,0,-127458.1157810162,-4601284.942850494
107,8.451757812500006,47.651806640625,0,-124403.22282958959,-4602667.9382741405
108,8.552343750000006,47.659130859375,0,-116300.72156278287,-4602005.80196771
109,8.567089843749983,47.651904296875045,0,-115137.86645622153,-4602897.381383018
110,8.570507812500011,47.63779296875,0,-114905.27882000872,-4604587.204339586
111,8.559472656250023,47.6240234375,0,-115833.41977295263,-4606207.333930242
112,8.477636718750006,47.612695312499994,0,-122448.28607486705,-4607388.404363104
113,8.454003906250023,47.59619140625,0,-124401.82184631181,-4609306.249515002
114,8.430078125000023,47.592138671875,0,-126339.83264572827,-4609737.376437271
115,8.414746093750011,47.589599609375,0,-127581.75104186201,-4610006.309316971
116,8.327832031250011,47.60693359375003,0,-134514.32541385997,-4607739.750374699
117,8.1982421875,47.60693359375003,0,-144935.61747133365,-4607423.724568085
118,8.09375,47.576171875,0,-153460.2009600983,-4610820.91497136
119,7.927050781250017,47.563867187499994,0,-166927.61205083862,-4611822.651924034
120,7.698046875000017,47.569873046874996,0,-185330.3011488403,-4610402.327550385
121,7.615625000000023,47.592724609375,0,-191848.85605475804,-4607405.942480695
122,7.565429687500028,47.606542968750034,0,-195815.15933526336,-4605588.549497673
123,7.5293945312500625,47.67387695312499,0,-198365.43623950673,-4597438.730309001
124,7.538574218749972,47.773632812499955,0,-197118.01814475286,-4585586.857327105
125,7.593261718750028,47.90566406250005,0,-192080.51054617012,-4570056.092626418
126,7.608496093750006,48.002587890624994,0,-190383.87839334778,-4558578.064459577
127,7.58417968750004,48.064306640625034,0,-192008.97362786866,-4551159.537323478
128,7.61660156250008,48.15678710937496,0,-188976.20106509537,-4540278.499917528
129,7.705664062500006,48.28002929687503,0,-181332.0754155175,-4525932.157414118
130,7.765136718750028,48.410009765625034,0,-176032.22256262635,-4510695.54143811
131,7.794824218750051,48.54682617187501,0,-173070.4497050581,-4494566.671752273
132,7.8379882812500625,48.63603515624999,0,-169285.42958883874,-4484127.717194028
133,7.92275390625008,48.69853515625002,0,-162382.8233958147,-4476972.545888785
134,8.124023437500057,48.873291015625,0,-145977.74457927622,-4456835.877244255
135,8.140332031250011,48.88642578125001,0,-144658.71593984906,-4455323.908111657
136,8.134863281250034,48.97358398437501,0,-144748.4212557825,-4445006.016836938
137,8.080664062500006,48.98588867187502,0,-148904.39954113594,-4443412.929406089
138,8.001269531250017,49.01093749999998,0,-154958.181901875,-4440242.547173589
139,7.799218750000051,49.041894531249966,0,-170474.95714120532,-4436011.73186081
140,7.6109375000000625,49.06176757812503,0,-184953.40129762256,-4433080.801813924
141,7.5254882812500625,49.08637695312498,0,-191438.99686700318,-4429894.560220401
142,7.45058593750008,49.15219726562498,0,-196884.1170535778,-4421872.24012421
143,7.404199218750051,49.15307617187497,0,-200459.3026299813,-4421607.689087624
144,7.313378906250023,49.129541015624966,0,-207598.10664052548,-4424061.356189901
145,7.199902343749983,49.113623046875034,0,-216451.5882855726,-4425519.787435091
146,7.117382812500068,49.127539062500006,0,-222742.4838501236,-4423561.521998769
147,7.065722656250017,49.124853515625006,0,-226747.0923589782,-4423675.728816753
148,7.0367187500000625,49.11269531250002,0,-229060.64261894248,-4424994.825068204
149,7.022167968750011,49.123437499999966,0,-230118.47426810328,-4423669.139642147
150,7.001464843749972,49.17988281250001,0,-231368.1437580473,-4416927.823242236
151,6.958300781250074,49.19462890625002,0,-234603.19310312404,-4415013.397215165
152,6.891210937499977,49.20751953124997,0,-239690.1955742315,-4413215.824545037
153,6.849511718750023,49.20195312499999,0,-242938.14164467654,-4413696.464829417
154,6.820703125000023,49.17392578125006,0,-245340.8944430565,-4416878.315637954
155,6.776269531250023,49.154150390625006,0,-248897.50560120313,-4419018.5974101005
156,6.7354492187500625,49.16059570312501,0,-252002.4161636184,-4418080.128471146
157,6.60761718750004,49.29086914062498,0,-260948.83687182743,-4402154.068335541
158,6.57470703125,49.31967773437498,0,-263274.2501373121,-4398610.206661382
159,6.566308593750051,49.34619140624997,0,-263731.6527732477,-4395449.215590534
160,6.534277343750006,49.394677734374994,0,-265843.18004346074,-4389592.727355858
161,6.458105468750034,49.44287109375003,0,-271327.63249151735,-4383563.785141992
162,6.382226562500023,49.45815429687505,0,-277019.0213994211,-4381402.524648872
163,6.344335937500006,49.452734375,0,-279957.19008711964,-4381855.982721223
164,6.348437500000017,49.5126953125,0,-279193.41697341803,-4374823.263429382
165,6.378320312500023,49.599609375,0,-276264.8963476558,-4364749.733855321
166,6.40673828125,49.644970703125,0,-273765.2300437514,-4359555.155605178
167,6.444628906250017,49.682031249999994,0,-270611.5662076858,-4355380.698524222
